Zipcode,Total_POP,TMale,TMale21 ,TMale35,TMale65,TFemale21,TFemale35,TFemale65,TFemal
47528,462,235,2,37,4,0,0,6,227
47633,2575,1358,0,95,32,11,79,45,1217
30817,7642,3576,42,167,122,12,290,161,4066
30912,127,83,0,0,14,4,0,0,44
27949,7532,3650,0,213,177,0,180,170,3882
95695,40857,19628,160,1610,427,249,1204,505,21229
97127,4105,2009,0,232,0,30,288,0,2096
98632,51045,25016,394,1467,793,253,1754,802,26029
76111,22320,11725,182,700,193,259,654,197,10595
76481,255,127,0,54,0,0,23,0,128
95463,152,56,0,0,0,0,0,0,96
87052,3118,1575,6,84,32,46,56,23,1543
87106,25119,13067,516,811,208,392,882,265,12052
92359,9056,4453,16,417,91,98,440,92,4603
93033,83782,43576,660,3245,704,675,3129,737,40206
99773,288,148,0,7,0,1,9,0,140
62815,287,138,0,7,7,0,11,2,149
64052,20297,10033,103,872,280,165,552,357,10264
57787,429,239,0,16,5,0,7,0,190
58016,119,53,0,7,4,0,8,0,66
58478,110,56,0,6,0,0,5,2,54
69045,1145,579,0,60,9,0,56,6,566
69217,465,232,0,3,6,27,4,9,233
54621,1416,712,1,48,10,1,26,24,704
54669,7912,3900,60,216,126,6,227,102,4012
55404,27195,14213,115,1001,213,343,879,214,12982
67735,5232,2616,51,281,14,70,244,48,2616
68964,53,28,0,5,0,0,0,0,25
70760,6487,3027,51,111,87,103,204,194,3460
71233,260,121,0,11,0,0,9,0,139
62541,37,14,0,0,0,0,0,0,23
80805,383,204,0,4,5,3,10,5,179
72088,2677,1233,0,22,40,0,53,46,1444
72370,7744,3636,63,170,67,31,393,94,4108
72471,1131,460,16,36,11,0,14,4,671
72687,6460,3008,7,148,154,8,167,139,3452
57756,698,288,0,15,0,0,18,11,410
84330,348,180,2,21,0,0,15,2,168
93920,1403,766,0,69,0,4,42,4,637
67673,141,68,0,2,1,0,9,2,73
64858,121,61,0,0,0,0,0,0,60
65459,6854,3418,6,262,107,8,212,86,3436
66510,759,353,0,10,10,10,16,12,406
44307,6751,3052,34,146,86,18,212,46,3699
53821,8235,4361,55,285,124,50,205,117,3874
58769,190,136,10,6,3,0,0,2,54
59419,104,61,0,0,1,0,3,0,43
99682,483,315,2,38,0,0,24,8,168
99702,3006,1827,64,133,0,13,167,0,1179
15829,1260,673,2,83,6,6,83,33,587
15832,232,137,0,0,7,0,6,9,95
16833,5322,2621,34,120,82,14,120,92,2701
17985,1205,592,7,26,7,14,19,25,613
10552,19569,8329,85,419,194,90,715,241,11240
12819,323,188,0,0,10,4,10,3,135
5906,1256,645,3,24,29,0,32,16,611
7644,24498,11968,147,925,89,268,942,253,12530
67473,1710,869,0,64,5,36,13,10,841
68345,235,148,0,3,0,0,18,3,87
68402,1387,715,0,55,29,2,75,6,672
70524,144,81,2,0,0,0,0,1,63
71447,1313,670,6,39,8,4,62,16,643
61821,30582,15186,270,1484,274,393,1091,388,15396
61930,745,362,22,32,12,0,13,17,383
40740,3220,1673,27,80,0,10,135,9,1547
41615,808,361,0,88,0,43,0,0,447
41858,7170,3273,0,206,29,27,138,94,3897
45868,650,338,3,11,31,0,38,22,312
36860,1889,830,5,54,0,30,32,26,1059
38002,40245,19985,239,1241,511,207,1842,278,20260
52565,1570,739,0,29,31,9,20,22,831
53711,49660,24132,399,1636,578,202,1450,671,25528
73092,973,447,5,30,4,4,16,24,526
73530,445,267,0,7,5,5,1,6,178
78642,11817,5528,45,333,88,111,415,88,6289
74521,191,96,0,6,2,2,5,3,95
76021,35741,16578,166,1123,354,144,1241,689,19163
65286,138,54,0,0,0,0,0,0,84
65336,5572,3040,116,221,39,62,219,103,2532
66605,19721,9152,149,654,102,108,831,239,10569
68620,2715,1291,19,47,36,10,51,71,1424
69366,263,130,4,13,4,6,8,0,133
19316,209,130,0,23,0,0,22,0,79
14604,2243,1286,82,52,0,42,8,18,957
15223,6521,3356,44,254,128,7,176,96,3165
15949,546,282,5,18,0,0,0,5,264
26807,2593,1302,12,38,97,5,26,76,1291
33478,13015,6777,48,255,230,40,398,274,6238
35160,26312,13055,111,541,431,196,574,422,13257
35216,37546,17807,143,1416,298,115,1723,400,19739
36578,1186,600,13,28,16,0,43,4,586
36765,1239,609,9,26,4,0,31,2,630
38924,680,346,9,7,6,0,5,7,334
43804,3786,1851,15,141,2,60,117,20,1935
47619,1684,805,7,32,35,5,29,51,879
48093,24886,11429,51,558,276,171,649,360,13457
49931,9642,6043,628,153,58,141,149,30,3599
51653,1562,783,0,55,6,0,46,33,779
52768,1629,884,26,37,18,20,25,23,745
4009,5306,2366,1,267,141,18,312,112,2940
4056,345,201,0,27,12,10,13,18,144
7023,7602,3535,0,210,78,28,213,158,4067
10025,92805,41890,469,2365,1248,683,3000,1133,50915
25632,289,131,0,0,0,0,0,0,158
25911,94,62,0,0,0,11,0,0,32
26346,961,458,0,13,14,0,15,35,503
18435,924,477,16,19,29,0,21,12,447
76679,1376,605,15,38,15,0,50,20,771
77664,2667,1300,0,33,15,26,23,0,1367
81649,370,155,0,17,0,0,13,1,215
14728,1033,527,0,0,22,0,9,15,506
15905,19859,9424,127,472,263,148,614,465,10435
17047,2781,1405,23,84,30,6,84,58,1376
6264,88,46,0,0,6,5,0,3,42
20009,52117,26887,52,2999,204,32,2735,271,25230
21032,8276,4149,30,278,63,62,253,142,4127
77381,36507,17378,158,853,546,55,995,538,19129
80497,497,217,0,0,39,0,0,0,280
95369,990,522,0,43,12,9,19,2,468
95469,2015,951,0,41,33,0,26,15,1064
88126,53,18,0,0,0,0,0,0,35
99348,1361,704,12,26,4,6,45,32,657
99752,3370,1811,39,116,21,30,87,24,1559
78140,3936,2003,34,181,38,55,187,16,1933
48060,39537,19494,325,1398,411,260,1352,509,20043
49343,6020,2997,20,240,49,18,185,101,3023
24137,2674,1389,13,20,37,24,35,102,1285
25942,193,140,0,0,13,0,0,0,53
12124,675,349,0,0,0,0,47,22,326
26705,699,393,9,32,19,0,27,0,306
26847,6496,3234,30,119,69,69,160,57,3262
28040,7738,4013,38,163,72,9,249,121,3725
58330,308,140,0,15,7,0,4,3,168
58448,275,167,4,8,7,0,8,8,108
59485,624,343,3,5,19,0,2,13,281
59715,35317,18529,769,1076,337,563,999,355,16788
62032,732,324,12,29,2,0,21,3,408
97721,207,116,0,7,11,0,4,0,91
98946,521,263,0,8,10,0,0,14,258
67554,4013,1986,34,66,57,0,87,39,2027
68113,848,474,41,13,0,18,16,4,374
78065,10735,5801,164,323,119,54,224,182,4934
78656,2157,1066,0,71,25,86,9,17,1091
91741,26565,12861,119,687,291,156,905,433,13704
93450,806,405,0,18,10,0,24,0,401
93514,14412,7295,32,436,134,50,274,249,7117
80226,32640,16039,180,929,318,364,944,536,16601
84660,41519,21363,256,1820,142,288,1509,248,20156
65436,46,26,0,0,0,0,0,0,20
90291,27525,14223,69,1429,493,78,1363,264,13302
72084,1335,719,11,57,2,0,65,10,616
72129,1111,584,0,13,7,0,63,32,527
72467,278,278,7,0,0,0,0,0,0
43077,369,199,3,15,3,0,28,4,170
37840,10324,5159,103,421,97,30,407,136,5165
58488,206,109,0,9,7,0,0,2,97
59722,5737,3713,30,331,67,0,70,58,2024
60471,14055,6720,311,194,85,72,345,249,7335
61239,1239,605,0,31,3,28,61,8,634
56141,325,174,0,14,3,0,14,3,151
57656,849,427,3,25,8,8,13,20,422
54520,4256,2169,26,105,27,5,100,59,2087
54838,1172,642,2,39,34,0,13,26,530
49680,2000,1040,23,41,31,11,77,28,960
51002,2876,1355,17,73,32,31,96,14,1521
51347,1525,789,2,19,43,0,51,18,736
44212,44380,21638,150,1578,424,284,1632,484,22742
6387,481,183,9,18,0,14,49,25,298
7863,3830,1907,41,57,14,23,64,31,1923
26568,636,308,0,0,10,0,0,0,328
19538,22,15,0,0,0,0,0,0,7
28787,21314,10518,123,558,391,12,684,261,10796
76484,921,415,4,15,18,0,0,22,506
76624,1925,1053,0,35,25,16,68,5,872
79379,594,298,0,22,4,0,3,8,296
53911,1293,670,0,61,8,0,44,12,623
54614,2820,1433,20,76,23,15,71,21,1387
59326,222,117,0,4,0,0,5,3,105
59427,4724,2323,66,174,79,0,94,62,2401
64730,6551,3226,22,207,48,53,204,88,3325
65327,226,119,1,8,3,3,0,3,107
70116,11384,6318,49,589,160,54,370,155,5066
62851,162,90,0,15,0,0,16,0,72
63014,882,454,0,10,4,5,50,20,428
63463,719,376,3,11,14,9,8,22,343
74555,735,377,16,14,6,3,20,11,358
75021,8950,4337,23,232,113,34,260,173,4613
33319,47021,21228,252,1366,380,314,1606,527,25793
46989,4824,2189,158,81,47,145,53,46,2635
99772,597,323,5,26,5,2,24,6,274
2338,7824,3743,93,244,33,84,134,217,4081
75494,9489,5060,50,326,203,36,252,94,4429
22922,2058,1087,7,67,56,0,69,45,971
56028,1267,640,4,37,18,0,32,19,627
66103,13570,6934,74,567,137,65,540,68,6636
68380,108,59,0,0,1,1,3,0,49
8011,20,11,0,0,0,0,0,0,9
62869,2690,1356,5,70,30,24,79,37,1334
64040,6496,3219,74,177,89,20,111,77,3277
78359,2065,1092,23,93,0,17,126,19,973
58545,3573,1825,19,112,45,1,69,87,1748
60455,16479,7780,155,477,131,137,683,135,8699
85345,56790,28361,418,1245,495,290,1660,843,28429
80228,34109,16676,128,1233,305,120,1350,542,17433
81641,3752,1896,27,115,73,11,118,79,1856
66219,12212,5848,42,491,225,31,478,185,6364
94603,34593,16828,319,1340,103,226,1386,240,17765
95039,1195,586,0,78,28,0,60,30,609
95223,2860,1564,16,76,66,14,81,62,1296
98621,417,202,0,3,5,0,0,0,215
97113,14838,7580,73,457,97,71,433,176,7258
3448,738,396,5,16,5,0,10,30,342
4022,1257,695,29,12,15,0,12,31,562
739,36847,17664,177,1102,333,253,1209,342,19183
1510,13899,6995,282,524,64,89,473,265,6904
30346,4965,2821,0,296,15,0,119,31,2144
31007,1132,629,5,44,27,0,33,11,503
32320,3832,1979,0,65,50,12,76,97,1853
14478,1526,650,58,23,6,84,0,22,876
15106,19343,9186,60,676,192,36,570,323,10157
25434,2696,1422,0,137,33,5,50,16,1274
17957,352,197,0,11,7,19,5,0,155
731,12722,6259,43,317,161,86,363,157,6463
97836,1842,961,0,79,22,10,72,26,881
98834,171,92,0,21,3,0,4,3,79
74471,1635,897,46,42,6,4,50,16,738
64862,3262,1612,9,113,34,7,79,14,1650
76086,23383,11021,62,959,195,151,831,360,12362
60610,39019,17874,242,1393,325,170,1389,384,21145
78248,14369,6490,191,452,194,105,426,319,7879
79072,26893,13999,331,635,226,264,764,221,12894
81007,31860,15455,152,1102,378,171,1310,390,16405
62510,1538,787,16,59,27,5,45,19,751
36104,8342,4405,74,233,111,77,184,94,3937
48310,43456,21535,368,1287,552,223,1329,725,21921
49076,4740,2449,52,139,56,47,134,53,2291
26651,9205,4413,31,260,126,16,168,181,4792
28351,4698,2175,0,75,64,0,183,73,2523
43501,870,490,0,40,16,19,41,0,380
43614,31607,14483,100,733,285,190,1062,649,17124
19954,1301,597,4,60,52,3,55,28,704
20754,6910,3525,88,238,80,0,175,110,3385
20901,36154,17815,212,1614,431,193,1428,585,18339
23141,6651,3189,22,165,35,45,279,124,3462
3873,6194,3031,69,67,30,0,172,63,3163
15425,18995,9209,135,468,278,135,524,286,9786
76453,1275,611,6,6,15,0,20,41,664
76693,1629,766,0,34,16,0,24,0,863
60181,28801,14226,203,936,337,290,872,380,14575
61882,694,376,0,26,12,0,26,10,318
62450,12230,5915,55,410,98,33,430,151,6315
63459,3940,1995,0,143,75,25,97,86,1945
68517,629,292,0,0,0,0,15,0,337
68882,393,194,0,13,0,0,10,7,199
70113,7699,4102,65,265,107,81,260,70,3597
64725,2594,1436,10,60,14,18,95,48,1158
68144,23877,11613,94,882,262,143,911,373,12264
75764,166,79,0,4,0,4,4,8,87
15137,9901,4811,49,450,241,19,192,117,5090
33301,15062,8265,58,785,302,0,412,314,6797
23422,153,98,0,0,0,12,0,0,55
21841,1373,594,0,18,20,0,45,21,779
29801,28308,13347,230,540,343,271,673,524,14961
26619,399,214,0,20,10,0,0,9,185
52591,2930,1534,12,96,30,21,88,53,1396
53954,6625,3386,13,219,83,20,188,116,3239
38016,47757,21106,326,1737,303,135,1758,557,26651
38070,221,129,0,0,0,0,0,0,92
10128,59256,25338,129,2087,700,314,2262,785,33918
24530,1315,674,1,45,18,0,71,38,641
25932,363,183,0,0,0,0,0,0,180
75233,16092,7765,36,543,140,135,403,138,8327
85305,12760,6454,178,609,55,65,399,148,6306
66761,218,125,19,0,5,6,0,3,93
66955,79,44,0,3,0,0,1,6,35
67110,8891,4294,15,193,191,25,284,73,4597
68632,4029,1982,3,122,54,0,63,32,2047
69356,1902,893,7,20,17,19,53,46,1009
72546,243,116,0,0,0,0,9,0,127
74352,6756,3382,26,173,79,6,205,126,3374
92691,50782,25179,416,1817,414,207,1235,822,25603
2871,17140,8570,85,469,204,34,587,152,8570
4472,2115,1096,16,68,52,17,84,32,1019
4612,468,223,0,6,22,0,0,11,245
694,69,41,0,0,0,0,0,0,28
66050,2039,1031,4,40,19,43,53,44,1008
66066,2572,1354,54,78,19,0,89,71,1218
53801,850,456,3,21,15,0,15,14,394
37766,17907,8352,42,386,240,12,534,278,9555
38237,16003,7886,358,248,135,404,312,146,8117
28570,21590,10573,153,578,208,162,624,338,11017
13502,32542,16274,353,913,469,307,785,335,16268
14218,18951,9189,159,551,200,114,514,254,9762
15424,2074,977,0,48,45,8,71,35,1097
19716,1159,426,20,0,0,44,0,0,733
20720,23502,10763,297,562,266,87,906,287,12739
20747,39946,18032,445,1048,395,313,1594,561,21914
60504,38013,18669,164,1404,203,89,1497,295,19344
48340,26068,12760,97,612,152,190,971,170,13308
45160,865,431,9,45,3,11,30,18,434
45889,1634,768,0,23,16,6,52,33,866
49783,19299,10086,160,691,304,352,528,226,9213
43219,30526,14387,183,868,203,270,900,283,16139
54656,17524,8629,112,469,184,66,453,251,8895
87750,0,0,0,0,0,0,0,0,0
88136,27,20,0,0,7,0,0,0,7
90039,29589,14500,280,1511,206,92,1256,473,15089
97739,12096,6113,61,260,482,103,233,290,5983
99216,26107,12624,79,733,166,102,921,327,13483
95441,2053,1183,13,55,37,15,69,27,870
95601,144,73,0,19,5,0,5,5,71
2882,13951,6564,620,186,224,808,284,182,7387
1080,2802,1342,21,97,0,16,145,28,1460
24132,445,232,0,0,0,0,0,11,213
36720,1012,297,13,9,3,16,38,0,715
21229,47644,22220,239,1196,460,387,1857,813,25424
23885,2773,1275,0,57,12,0,47,24,1498
23915,1253,805,14,123,20,0,19,7,448
24167,285,141,0,17,0,0,0,0,144
43451,1251,670,11,47,33,0,21,8,581
39309,371,307,30,4,0,21,0,0,64
50432,246,130,2,2,4,0,0,8,116
50532,892,458,5,29,6,8,21,6,434
52146,896,508,7,12,27,2,5,24,388
54246,832,404,0,21,13,1,24,11,428
56516,273,136,0,12,6,0,2,3,137
59102,46952,21941,262,1758,419,442,1158,590,25011
59867,71,41,0,0,0,0,0,0,30
44280,4641,2367,19,63,126,65,114,123,2274
45202,14105,7652,60,560,112,47,534,213,6453
46182,1433,771,0,21,15,0,44,17,662
64655,196,102,0,0,0,11,0,8,94
48130,15924,7842,42,438,234,56,686,201,8082
55449,27946,13833,121,1084,256,60,1375,346,14113
61235,1519,702,0,50,18,15,32,15,817
62326,2337,1188,21,101,49,25,101,26,1149
74523,6022,2814,24,102,51,50,146,105,3208
74824,1445,758,0,41,8,8,29,29,687
97864,237,123,0,6,4,0,3,7,114
98205,14360,6988,92,523,126,114,554,79,7372
51537,6775,3301,36,213,56,98,175,105,3474
53969,406,191,2,3,2,0,5,10,215
71107,33642,16592,134,1151,342,161,1037,484,17050
71235,4796,2152,42,137,36,52,124,68,2644
72070,1968,897,4,99,28,23,53,35,1071
61244,23679,12179,142,889,261,109,706,303,11500
62422,1002,560,0,30,13,0,19,38,442
83654,1471,771,2,39,21,0,46,28,700
85204,69278,34447,566,2513,457,588,2271,827,34831
85355,12385,5689,32,331,169,57,668,124,6696
85741,35219,17264,292,1116,352,376,1314,520,17955
79104,6988,3567,3,161,54,32,287,15,3421
88055,39,18,0,0,0,0,0,7,21
29037,614,269,0,0,5,0,18,73,345
30576,2310,1158,0,39,33,19,81,34,1152
35049,3366,1687,38,91,50,5,127,41,1679
35578,5806,2775,23,207,42,1,103,119,3031
44702,948,556,0,19,19,0,8,12,392
46237,38455,18646,254,1416,373,186,1265,577,19809
46240,19706,9147,141,610,223,128,519,278,10559
46788,3618,1879,9,107,0,0,62,8,1739
42370,0,0,0,0,0,0,0,0,0
15331,637,278,6,22,26,0,25,21,359
682,32359,15634,354,832,313,344,883,297,16725
30428,2783,1611,0,89,39,8,3,97,1172
98055,24231,11912,63,1184,123,126,1118,341,12319
56158,437,231,6,10,7,3,7,9,206
58415,229,103,0,8,2,0,7,0,126
60433,16629,8507,140,556,116,46,530,211,8122
92061,2376,1311,6,43,4,4,36,20,1065
67860,2806,1389,5,38,18,40,77,28,1417
59452,515,260,0,5,18,2,8,21,255
61421,1300,667,10,38,11,2,23,13,633
49910,316,180,0,2,25,0,3,8,136
50428,9339,4466,18,204,142,24,160,174,4873
52327,3039,1651,0,108,68,2,147,95,1388
57103,36033,18273,239,1267,478,243,961,544,17760
58054,3055,1538,6,65,38,0,70,60,1517
62649,604,271,0,22,3,0,16,4,333
63385,43634,21652,161,1835,408,122,1949,379,21982
78240,59502,29525,497,2301,384,390,1687,558,29977
92866,15017,6653,215,424,101,607,474,265,8364
76872,896,480,6,42,23,0,22,36,416
78022,4027,1934,13,145,39,0,81,55,2093
87038,671,315,0,15,11,0,26,0,356
95207,51879,24627,474,1504,438,657,1339,596,27252
92844,23878,11422,95,668,192,95,680,371,12456
93267,6347,3118,82,240,98,27,217,83,3229
87506,13209,6616,38,285,263,64,294,271,6593
89134,24410,11163,97,252,321,51,482,478,13247
89449,3091,1656,0,94,67,22,88,48,1435
98238,0,0,0,0,0,0,0,0,0
2659,1024,519,0,13,16,23,16,35,505
2764,4238,2105,0,106,39,0,113,89,2133
56280,472,259,3,9,8,0,4,9,213
56569,1303,657,8,25,22,2,32,23,646
57469,3480,1752,26,61,44,6,126,79,1728
44620,2057,1075,0,49,12,1,68,20,982
45157,10315,5226,49,295,86,5,279,229,5089
45320,14982,7297,31,499,198,30,371,206,7685
51044,232,104,0,6,5,0,0,1,128
52242,1574,811,14,0,0,9,0,0,763
52248,1893,906,0,61,7,15,59,33,987
52649,858,411,0,11,19,0,22,17,447
30575,1533,722,0,71,27,0,44,13,811
36617,13386,6324,27,302,114,166,372,192,7062
37361,1349,657,0,30,0,14,31,28,692
79085,28,16,0,0,0,0,0,0,12
79934,26289,12319,126,1209,98,182,1076,156,13970
80106,5194,2614,3,79,102,3,160,71,2580
81039,1698,790,6,29,10,2,45,52,908
83209,1165,508,31,8,0,57,16,0,657
60912,521,280,3,7,1,6,12,11,241
60954,5846,3289,10,218,70,0,204,39,2557
61859,1226,621,7,29,15,0,21,14,605
62285,4436,2173,0,100,26,45,70,149,2263
62663,259,131,3,5,1,0,6,7,128
72761,22337,11017,392,676,133,223,683,260,11320
74131,2708,1406,0,62,90,12,29,49,1302
68869,2105,1048,37,66,6,17,71,30,1057
75487,1987,1112,15,48,6,0,81,54,875
19805,38984,18091,243,1530,312,194,1615,457,20893
15443,31,16,0,0,0,0,0,0,15
16244,284,126,0,27,0,0,5,0,158
49444,29801,16485,97,1208,278,293,749,413,13316
50320,22209,11240,177,684,171,170,800,152,10969
53950,5551,3283,33,270,78,13,135,77,2268
66016,417,175,0,20,9,0,11,0,242
68001,98,53,0,8,0,0,5,0,45
63430,680,381,8,17,3,0,26,11,299
64014,25148,12470,141,981,276,55,923,203,12678
56731,74,33,0,0,0,0,0,3,41
58433,1102,571,5,21,4,3,21,22,531
59002,222,92,4,4,0,0,3,0,130
59923,9282,4857,49,194,188,58,182,198,4425
61020,3131,1612,10,113,2,20,100,34,1519
62361,522,307,0,15,0,0,8,5,215
55321,5480,2810,50,143,50,39,119,51,2670
55765,796,396,2,19,12,2,9,13,400
45653,3782,1871,0,94,4,30,109,138,1911
55371,16968,8627,63,663,180,117,638,187,8341
54527,890,475,0,16,19,0,6,14,415
55810,8354,4304,56,264,133,22,236,109,4050
37026,2249,1125,0,72,34,27,44,42,1124
32423,1025,550,1,54,3,0,53,11,475
34102,11454,5347,23,109,242,0,106,188,6107
42326,499,299,0,6,9,0,16,0,200
48341,17778,8731,251,688,62,48,681,370,9047
51351,4398,2097,2,151,46,0,207,77,2301
13806,288,162,4,0,0,0,0,0,126
14207,23808,10694,96,505,169,257,837,336,13114
15547,465,229,4,6,6,2,13,0,236
17267,2742,1417,21,104,56,7,56,39,1325
3036,5039,2573,56,184,102,23,107,75,2466
4416,5497,2431,15,201,49,29,234,92,3066
6238,12396,6025,25,371,134,27,472,122,6371
23831,36765,17307,167,1053,438,478,1095,649,19458
24220,897,526,0,0,50,0,30,10,371
24811,584,290,0,20,0,0,0,0,294
24970,4384,2459,41,289,50,8,109,26,1925
20017,20450,9524,155,715,149,170,906,208,10926
21754,6689,3361,47,242,177,0,143,137,3328
21851,6869,3075,42,166,105,57,182,131,3794
19129,10640,4934,30,422,62,72,526,73,5706
7977,634,280,0,29,0,0,26,9,354
8361,18730,9102,57,440,198,81,844,272,9628
11226,100277,45123,859,3753,836,608,4042,1651,55154
12121,1597,782,0,21,31,0,7,19,815
12601,41539,20111,516,1385,295,657,1458,255,21428
27926,1557,632,19,53,12,0,79,32,925
28311,35641,17083,426,1000,291,228,1381,483,18558
58476,264,141,0,7,3,0,7,2,123
58064,548,263,2,30,6,0,25,9,285
58067,237,127,1,4,2,0,1,2,110
33149,13054,6208,34,379,159,94,229,146,6846
35480,1330,650,0,40,17,0,53,11,680
39192,1196,575,0,27,34,38,11,26,621
40385,2817,1557,63,96,23,31,123,0,1260
41008,6832,3558,44,292,22,30,177,43,3274
49402,1325,734,2,20,24,0,27,31,591
50052,148,74,0,3,0,0,3,0,74
50577,440,188,11,15,5,0,7,5,252
29844,155,74,6,0,0,0,10,4,81
30903,658,230,0,19,0,0,38,0,428
11768,21158,10345,92,439,168,60,482,379,10813
12022,591,286,0,0,0,10,16,10,305
21221,43110,19933,327,1075,409,167,1184,592,23177
90504,33721,16566,175,1131,306,277,1003,543,17155
95962,1278,746,0,0,35,0,0,14,532
85395,29710,13215,57,901,575,125,1434,342,16495
97627,630,336,0,25,0,0,9,13,294
98801,43291,21675,254,1360,454,351,1213,686,21616
98828,2499,1482,8,108,20,0,58,24,1017
97446,5761,2870,0,218,35,73,326,44,2891
99636,557,296,7,22,4,0,12,5,261
7921,7651,3570,21,225,41,14,329,145,4081
8730,4709,2286,44,61,66,50,176,76,2423
10987,3342,1693,9,78,72,29,80,91,1649
3255,1961,981,8,43,31,0,16,25,980
3878,11959,5707,48,346,53,97,353,233,6252
4008,2844,1423,0,142,75,0,56,50,1421
1347,175,31,0,0,0,0,0,0,144
33841,8944,4402,31,252,53,34,305,123,4542
34222,11184,5455,53,250,209,92,202,118,5729
37179,15738,8031,92,392,223,8,796,363,7707
37852,2718,1415,0,125,30,13,153,21,1303
38301,33168,15725,275,831,206,382,1051,451,17443
23909,448,212,28,0,0,15,0,0,236
30441,1701,873,0,83,23,0,53,7,828
31041,689,295,6,3,3,0,33,11,394
32054,11724,7025,97,560,79,15,345,143,4699
21231,16160,7698,81,628,77,16,897,67,8462
29944,3985,1946,33,112,61,20,111,54,2039
24347,1714,965,0,0,16,12,34,0,749
24991,805,416,0,0,6,0,14,12,389
82410,2270,1156,22,25,7,19,39,71,1114
83110,4587,2355,33,88,78,0,142,31,2232
94971,288,106,0,20,10,0,22,26,182
96825,29375,14517,66,779,492,114,862,393,14858
92107,31148,15640,205,1621,375,443,1319,487,15508
78044,456,267,0,24,0,0,8,0,189
38771,3178,1385,41,66,30,45,115,29,1793
64149,355,173,0,12,0,0,12,4,182
64151,26777,13387,257,830,381,158,899,395,13390
54642,2133,1105,10,80,17,9,43,22,1028
46044,3068,1504,0,154,27,9,112,33,1564
49805,350,213,2,0,11,0,0,3,137
1901,1759,864,29,38,14,61,131,0,895
66967,2009,1003,5,56,23,0,52,70,1006
56666,1080,557,6,29,0,6,18,0,523
56685,95,53,0,0,0,2,0,2,42
62919,1052,556,20,79,32,2,34,31,496
72395,1124,559,0,40,17,0,34,11,565
72722,3541,1829,7,120,3,10,82,23,1712
71371,2440,1404,24,81,0,15,63,6,1036
913,8406,3571,61,77,57,61,175,110,4835
1801,40350,20164,291,1373,364,143,1325,515,20186
2056,11317,6646,16,481,129,13,221,104,4671
2561,301,230,0,30,0,0,0,0,71
97068,29693,14398,193,758,490,50,1115,452,15295
